# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 5.785015210230754,3.232094479449601,0.7870285862928188,171.51899709403884,2.968961774393964,-3.000000000000191,-0.031847440707607304,180.0,-5.402110134694139,0.0
 5.789698136484386,3.2183765264869635,0.7890802903271589,171.49369941066405,2.9549129956330673,-3.0000000000001896,-0.03165899943495902,180.0,-5.344759196971996,0.0
 5.794407712567135,3.204647032384959,0.7911398875541127,171.468527860582,2.9407842673848203,-3.0000000000001887,-0.03147865080137621,180.0,-5.288923850756261,0.0
 5.799144050067121,3.190906791127902,0.7932072399134824,171.44347773221307,2.9265752548848614,-2.9999999999999063,-0.03130626877246965,180.0,-5.234565391947142,0.0
 5.803907264946624,3.1771565967001054,0.7952822093450702,171.4185443724504,2.9122856102463524,-2.9999999999999067,-0.031141734095033364,180.0,-5.18164642953241,0.0
 5.808697477681894,3.1633972430858828,0.7973646577886783,171.39372318373398,2.8979149720405446,-3.0,-0.03098493512476607,180.0,-5.130130833710081,0.0
 5.813514813409138,3.149629524269548,0.7994544471841089,171.36900962118332,2.883462964858812,-2.9999999999999076,-0.030835765342544164,180.0,-5.0799836844132615,0.0
 5.818359402077013,3.135854234235415,0.8015514394711643,171.34439918979282,2.868929198855189,-2.9999999999998166,-0.03069412550703683,180.0,-5.031171222868708,0.0
 5.823231378605951,3.1220721669677975,0.8036554965896465,171.31988744168194,2.854313269268373,-3.0000000000002736,-0.030559922499451775,180.0,-4.983660807027282,0.0
 5.828130883054699,3.108284116451009,0.805766480479358,171.29546997338684,2.839614755922126,-3.000000000000272,-0.030433068991562853,180.0,-4.937420864042211,0.0
